"","PLZ","WOBFS","Region"
"12878",6333,1703,2
"12879",1257,6605,1
"12880",1018,5586,1
"12881",6010,1059,2
"12882",1214,6643,1
"12883",1201,6621,1
"12884",1004,5586,1
"12885",6023,1040,2
"12886",1635,2125,1
"12887",6003,1061,2
"12888",1854,5407,1
"12889",8057,261,4
"12890",8500,4566,4
"12891",5506,4032,4
"12892",6242,1146,2
"12893",5524,4072,4
"12894",4052,2701,3
"12895",1854,5407,1
"12896",6044,1067,2
"12897",6934,5151,5
"12898",8605,199,4
"12899",5018,4005,4
"12900",5400,4021,4
"12901",8832,1323,4
"12902",7208,3954,2
"12903",8623,121,4
"12904",3902,6002,2
"12905",4528,2534,3
"12906",4543,2516,3
"12907",5707,4208,4
"12908",3422,412,3
"12909",8645,3340,2
"12910",8182,59,4
"12911",9043,3025,2
"12912",6280,1031,2
"12913",8575,4911,4
"12914",4543,2516,3
"12915",8553,4590,4
"12916",3204,668,3
"12917",1066,5584,1
"12918",1872,6156,1
"12919",1950,6266,1
"12920",1844,5414,1
"12921",2000,6458,1
"12922",8426,63,4
"12923",8422,224,4
"12924",8614,115,4
"12925",8472,227,4
"12926",6130,1151,2
"12927",9014,3203,2
"12928",8240,2920,4
"12929",4315,4264,3
"12930",5706,4192,4
"12931",2540,2546,3
"12932",3422,412,3
"12933",3423,405,3
"12934",4452,2849,3
"12935",4913,323,3
"12936",3604,942,2
"12937",3267,312,3
"12938",8038,261,4
"12939",8053,261,4
"12940",8308,296,4
"12941",3155,880,3
"12942",1870,6153,1
"12943",1522,5675,1
"12944",2800,6711,1
"12945",2800,6711,1
"12946",1844,5414,1
"12947",2525,6455,1
"12948",1630,2125,1
"12949",1201,6621,1
"12950",8400,230,4
"12951",1635,2125,1
"12952",1007,5586,1
"12953",4914,337,3
"12954",1110,5642,1
"12955",1907,6141,1
"12956",8702,161,4
"12957",1186,5856,1
"12958",1023,5583,1
"12959",6010,1059,2
"12960",1870,6153,1
"12961",1009,5590,1
"12962",6033,1052,2
"12963",1124,5484,1
"12964",3011,351,3
"12965",1029,5651,1
"12966",4114,2476,3
"12967",9535,4786,2
"12968",1423,5571,1
"12969",4900,329,3
"12970",1207,6621,1
"12971",5430,4045,4
"12972",2564,732,3
"12973",1214,6643,1
"12974",3612,939,2
"12975",8404,230,4
"12976",6006,1061,2
"12977",8405,230,4
"12978",3966,6232,1
"12979",4900,329,3
"12980",1890,6217,1
"12981",6130,1151,2
"12982",8706,156,4
"12983",8623,121,4
"12984",6020,1024,2
"12985",3375,980,3
"12986",8880,3298,2
"12987",1820,5886,1
"12988",1695,2236,1
"12989",8427,68,4
"12990",3474,424,3
"12991",8105,96,4
"12992",1275,5709,1
"12993",4057,2701,3
"12994",8330,177,4
"12995",3422,412,3
"12996",3368,324,3
"12997",8580,4461,4
"12998",3375,980,3
"12999",2520,723,1
"13000",6410,1362,2
"13001",8472,227,4
"13002",6280,1031,2
"13003",5525,4067,4
"13004",9063,3005,2
"13005",4515,2553,3
"13006",3714,563,2
"13007",3535,907,3
"13008",8718,3315,2
"13009",1797,669,3
"13010",3067,359,3
"13011",3308,538,3
"13012",2905,6785,1
"13013",1870,6153,1
"13014",1681,2063,1
"13015",1234,6645,1
"13016",1897,6154,1
"13017",5722,4006,4
"13018",8718,3315,2
"13019",2572,750,3
"13020",1725,2233,1
"13021",8832,1323,4
"13022",8834,1321,2
"13023",8614,115,4
"13024",8472,227,4
"13025",6424,1365,2
"13026",9443,3238,2
"13027",8460,35,4
"13028",4633,2491,3
"13029",4654,2493,3
"13030",9100,3001,2
"13031",4563,2519,3
"13032",9014,3203,2
"13033",8187,102,4
"13034",5103,4203,4
"13035",5600,4201,4
"13036",3422,412,3
"13037",8887,3293,2
"13038",8536,4821,4
"13039",8738,3341,2
"13040",3234,502,3
"13041",8330,177,4
"13042",8494,297,4
"13043",3306,538,3
"13044",2824,6730,1
"13045",1965,6265,1
"13046",8280,4671,4
"13047",2400,6436,1
"13048",6314,1709,2
"13049",8048,261,4
"13050",6405,1331,2
"13051",8280,4671,4
"13052",2563,739,3
"13053",1728,2236,1
"13054",5225,4124,4
"13055",8413,223,4
"13056",6374,1502,2
"13057",8556,4951,4
"13058",8570,4946,4
"13059",9215,4501,4
"13060",7158,3981,2
"13061",5737,4139,4
"13062",9107,3006,2
"13063",8932,9,4
"13064",6083,783,2
"13065",5000,4001,4
"13066",5037,4009,4
"13067",8887,3293,2
"13068",3714,563,2
"13069",8252,4546,4
"13070",8500,4566,4
"13071",5426,4312,4
"13072",8038,261,4
"13073",8045,261,4
"13074",3037,354,3
"13075",3066,358,3
"13076",3110,616,3
"13077",3177,667,3
"13078",6442,1311,2
"13079",1008,5589,1
"13080",1588,5456,1
"13081",2800,6711,1
"13082",2800,6711,1
"13083",2800,6711,1
"13084",1034,5473,1
"13085",1400,5938,1
"13086",1273,5702,1
"13087",1223,6617,1
"13088",4125,2703,3
"13089",4419,2830,3
"13090",1009,5590,1
"13091",8307,296,4
"13092",9100,3001,2
"13093",5625,4233,4
"13094",1241,6636,1
"13095",2610,443,1
"13096",9000,3203,2
"13097",8623,121,4
"13098",3855,573,2
"13099",3653,934,2
"13100",1896,6159,1
"13101",6078,1405,2
"13102",8006,261,4
"13103",2000,6458,1
"13104",2900,6800,1
"13105",1217,6630,1
"13106",8600,191,4
"13107",1213,6631,1
"13108",3953,6110,2
"13109",8048,261,4
"13110",3032,360,3
"13111",4556,2511,3
"13112",8280,4671,4
"13113",1950,6266,1
"13114",1723,2206,1
"13115",3673,614,3
"13116",8165,93,4
"13117",8610,198,4
"13118",6374,1502,2
"13119",8045,261,4
"13120",2000,6458,1
"13121",9043,3025,2
"13122",6020,1024,2
"13123",8853,1344,2
"13124",9249,3408,2
"13125",3032,360,3
"13126",3073,356,3
"13127",1066,5584,1
"13128",1400,5938,1
"13129",8038,261,4
"13130",6386,1511,2
"13131",1792,2262,3
"13132",6807,5227,5
"13133",6064,1404,2
"13134",8874,1630,2
"13135",8215,2971,4
"13136",3367,989,3
"13137",9030,3442,2
"13138",6373,1505,2
"13139",7415,3673,2
"13140",2943,6806,1
"13141",9450,3251,2
"13142",8840,1301,2
"13143",6214,1099,2
"13144",3464,959,3
"13145",6208,1095,2
"13146",8962,4023,4
"13147",7310,3291,2
"13148",8216,2972,4
"13149",4450,2861,3
"13150",6833,5268,5
"13151",8620,121,4
"13152",3252,755,3
"13153",9103,3004,2
"13154",1632,2148,1
"13155",6440,1364,2
"13156",6653,5396,5
"13157",8565,4666,4
"13158",6963,5192,5
"13159",3256,310,3
"13160",1203,6621,1
"13161",7320,3296,2
"13162",5412,4029,4
"13163",6037,1065,2
"13164",5616,4202,4
"13165",8362,4721,4
"13166",1033,5582,1
"13167",9493,7008,6
"13168",9402,3214,2
"13169",6383,1503,2
"13170",9535,4786,2
"13171",9494,7005,6
"13172",9497,7004,6
"13173",8708,155,4
"13174",3097,355,3
"13175",8037,261,4
"13176",8707,159,4
"13177",1642,2153,1
"13178",1611,2338,1
"13179",1635,2125,1
"13180",8580,4461,4
"13181",8905,4061,4
"13182",1040,5518,1
"13183",8477,292,4
"13184",8309,64,4
"13185",2924,6807,1
"13186",6436,1367,2
"13187",5107,4125,4
"13188",1172,5426,1
"13189",6912,5192,5
"13190",1136,5656,1
"13191",6500,5002,5
"13192",3373,977,3
"13193",3504,617,3
"13194",6516,5138,5
"13195",6514,5002,5
"13196",6331,1703,2
"13197",6015,1061,2
"13198",4105,2764,3
"13199",6170,1008,2
"13200",6516,5138,5
"13201",1680,2096,1
"13202",9494,7005,6
"13203",3268,312,3
"13204",3114,632,3
"13205",2300,6421,1
"13206",4252,2611,3
"13207",9424,3235,2
"13208",2300,6421,1
"13209",1004,5586,1
"13210",1971,6263,1
"13211",6535,3834,5
"13212",8599,4441,4
"13213",9469,3274,2
"13214",1800,5890,1
"13215",3960,6248,1
"13216",1012,5586,1
"13217",1225,6613,1
"13218",1225,6613,1
"13219",6850,5254,5
"13220",9425,3237,2
"13221",2300,6421,1
"13222",1012,5586,1
"13223",2854,6729,1
"13224",1036,5501,1
"13225",9490,7001,6
"13226",9470,3271,2
"13227",9490,7001,6
"13228",9494,7005,6
"13229",9497,7004,6
"13230",9494,7005,6
"13231",9485,7007,6
"13232",9494,7005,6
"13233",9490,7001,6
"13234",9496,7003,6
"13235",9490,7001,6
"13236",9495,7002,6
"13237",9658,3359,2
"13238",9493,7008,6
"13239",9495,7002,6
"13240",9493,7008,6
"13241",9491,7010,6
"13242",9494,7005,6
"13243",9490,7001,6
"13244",9491,7010,6
"13245",9493,7008,6
"13246",9497,7004,6
"13247",9495,7002,6
"13248",9492,7007,6
"13249",9495,7002,6
"13250",9495,7002,6
"13251",9487,7009,6
"13252",9492,7007,6
"13253",9497,7004,6
"13254",9496,7003,6
"13255",9491,7010,6
"13256",9494,7005,6
"13257",9496,7003,6
"13258",9495,7002,6
"13259",9491,7010,6
"13260",9493,7008,6
"13261",9490,7001,6
"13262",9494,7005,6
"13263",9472,3273,2
"13264",9485,7007,6
"13265",9475,3275,2
"13266",9495,7002,6
"13267",9494,7005,6
"13268",9422,3237,2
"13269",6312,1708,2
"13270",6064,1404,2
"13271",2503,371,3
"13272",8352,219,4
"13273",9553,4716,4
"13274",7418,3673,2
"13275",8762,1631,2
"13276",6275,1023,2
"13277",9476,3276,2
"13278",9422,3237,2
"13279",4562,2513,3
"13280",3812,594,2
"13281",8280,4671,4
"13282",8805,138,4
"13283",8702,161,4
"13284",3906,6290,2
"13285",8953,243,4
"13286",3004,351,3
"13287",2300,6421,1
"13288",1004,5586,1
"13289",1007,5586,1
"13290",1007,5586,1
"13291",2336,6742,1
"13292",1232,6618,1
"13293",9496,7003,6
"13294",8500,4566,4
"13295",3770,794,2
"13296",2735,717,1
"13297",8752,1630,2
"13298",4104,2771,3
"13299",2000,6458,1
"13300",1853,5415,1
"13301",5443,4035,4
"13302",8050,261,4
"13303",9113,3401,2
"13304",8008,261,4
"13305",8840,1301,2
"13306",8197,67,4
"13307",4900,329,3
"13308",8049,261,4
"13309",1714,2296,3
"13310",6078,1405,2
"13311",4225,2782,3
"13312",1914,6134,1
"13313",5432,4034,4
"13314",4052,2701,3
"13315",8494,297,4
"13316",1095,5606,1
"13317",3920,6300,2
"13318",8280,4671,4
"13319",8962,4023,4
"13320",6440,1364,2
"13321",2503,371,3
"13322",6312,1708,2
"13323",8636,120,4
"13324",6242,1146,2
"13325",6244,1137,2
"13326",8203,2939,4
"13327",8222,2932,4
"13328",7430,3668,2
"13329",8192,58,4
"13330",9402,3214,2
"13331",5646,4221,4
"13332",2544,2543,3
"13333",4132,2770,3
"13334",3852,590,2
"13335",9527,3423,2
"13336",5012,2583,3
"13337",5014,2576,3
"13338",5326,4176,3
"13339",8880,3298,2
"13340",3400,404,3
"13341",8132,192,4
"13342",8810,295,4
"13343",9320,4401,4
"13344",1735,2294,3
"13345",8706,156,4
"13346",4125,2703,3
"13347",3004,351,3
"13348",3018,351,3
"13349",3506,608,3
"13350",1025,5648,1
"13351",3973,6254,1
"13352",1004,5586,1
"13353",1203,6621,1
"13354",1206,6621,1
"13355",1206,6621,1
"13356",1188,5428,1
"13357",4153,2773,3
"13358",1400,5938,1
"13359",4058,2701,3
"13360",5323,4324,4
"13361",1651,2129,1
"13362",1234,6645,1
"13363",3038,354,3
"13364",1227,6608,1
"13365",6062,1407,2
"13366",8200,2939,4
"13367",9536,3405,2
"13368",1867,5409,1
"13369",8953,243,4
"13370",8606,194,4
"13371",1816,5886,1
"13372",5643,4239,4
"13373",6043,1051,2
"13374",3604,942,2
"13375",8863,1346,2
"13376",3084,355,3
"13377",8867,1630,2
"13378",5043,4136,4
"13379",1898,6155,1
"13380",8610,198,4
"13381",2034,6458,1
"13382",8037,261,4
"13383",6415,1362,2
"13384",8008,261,4
"13385",3974,6253,1
"13386",1260,5724,1
"13387",1869,6215,1
"13388",5512,4046,4
"13389",5430,4045,4
"13390",1110,5642,1
"13391",1027,5638,1
"13392",8118,193,4
"13393",4132,2770,3
"13394",8212,2937,4
"13395",4058,2701,3
"13396",4052,2701,3
"13397",8836,1301,2
"13398",8004,261,4
"13399",8636,120,4
"13400",8370,4761,4
"13401",8630,118,4
"13402",6333,1703,2
"13403",1486,2054,1
"13404",6005,1061,2
"13405",8052,261,4
"13406",4612,2586,3
"13407",5323,4324,4
"13408",2562,745,3
"13409",6312,1708,2
"13410",6315,1706,2
"13411",7550,3762,2
"13412",8632,113,4
"13413",6247,1143,2
"13414",7412,3638,2
"13415",6274,1026,2
"13416",6373,1505,2
"13417",9473,3272,2
"13418",9556,4711,4
"13419",6072,1406,2
"13420",4562,2513,3
"13421",9012,3203,2
"13422",9242,3407,2
"13423",4944,322,3
"13424",8880,3298,2
"13425",8810,295,4
"13426",8125,161,4
"13427",8700,154,4
"13428",2577,499,3
"13429",3282,302,3
"13430",4500,2601,3
"13431",3006,351,3
"13432",3006,351,3
"13433",3012,351,3
"13434",3012,351,3
"13435",3012,351,3
"13436",2336,6742,1
"13437",1202,6621,1
"13438",1212,6628,1
"13439",1256,6641,1
"13440",2208,6487,1
"13441",5506,4032,4
"13442",6020,1024,2
"13443",8555,4831,4
"13444",1024,5635,1
"13445",5413,4024,4
"13446",2000,6458,1
"13447",1007,5586,1
"13448",8954,244,4
"13449",8400,230,4
"13450",1220,6643,1
"13451",4312,4253,3
"13452",6030,1054,2
"13453",4324,4256,3
"13454",3975,6253,1
"13455",8105,96,4
"13456",5400,4021,4
"13457",8055,261,4
"13458",1110,5642,1
"13459",1004,5586,1
"13460",8616,198,4
"13461",1206,6621,1
"13462",1226,6640,1
"13463",1724,2220,1
"13464",1870,6153,1
"13465",4414,2825,3
"13466",1007,5586,1
"13467",8600,191,4
"13468",5044,4142,4
"13469",7320,3296,2
"13470",9242,3407,2
"13471",2533,372,3
"13472",1724,2220,1
"13473",2740,700,1
"13474",3945,6118,2
"13475",6300,1711,2
"13476",6300,1711,2
"13477",6312,1708,2
"13478",8626,115,4
"13479",8408,230,4
"13480",6260,1140,2
"13481",6260,1140,2
"13482",3904,6007,2
"13483",8203,2939,4
"13484",6032,1024,2
"13485",9430,3236,2
"13486",7249,3871,2
"13487",8572,4891,4
"13488",9473,3272,2
"13489",6404,1056,2
"13490",6006,1061,2
"13491",6006,1061,2
"13492",5452,4037,4
"13493",8906,3,4
"13494",4410,2829,3
"13495",4144,2763,3
"13496",3812,594,2
"13497",4704,981,3
"13498",3315,533,3
"13499",3400,404,3
"13500",3534,907,3
"13501",8810,295,4
"13502",3178,2295,3
"13503",3178,2295,3
"13504",8602,200,4
"13505",8125,161,4
"13506",8126,160,4
"13507",8057,261,4
"13508",8055,261,4
"13509",8484,180,4
"13510",8104,251,4
"13511",3005,351,3
"13512",3053,546,3
"13513",3312,538,3
"13514",1012,5586,1
"13515",1032,5592,1
"13516",1213,6631,1
"13517",4142,2769,3
"13518",9524,3426,2
"13519",8340,117,4
"13520",6210,1103,2
"13521",4112,2471,3
"13522",1752,2228,1
"13523",1185,5859,1
"13524",3436,905,3
"13525",7320,3296,2
"13526",1774,2029,1
"13527",3952,6110,2
"13528",6340,1701,2
"13529",6440,1364,2
"13530",8408,230,4
"13531",5213,4122,4
"13532",6023,1040,2
"13533",8917,4073,4
"13534",9050,3101,2
"13535",6048,1058,2
"13536",6344,1064,2
"13537",8105,96,4
"13538",8165,93,4
"13539",8165,93,4
"13540",8451,33,4
"13541",8906,3,4
"13542",8933,8,4
"13543",4402,2824,3
"13544",5442,4027,4
"13545",4450,2861,3
"13546",3703,562,2
"13547",4600,2581,3
"13548",3360,979,3
"13549",7000,3901,2
"13550",8617,196,4
"13551",8618,157,4
"13552",3600,942,2
"13553",3600,942,2
"13554",8004,261,4
"13555",8044,261,4
"13556",8046,261,4
"13557",8049,261,4
"13558",8049,261,4
"13559",8057,261,4
"13560",3006,351,3
"13561",3008,351,3
"13562",3013,351,3
"13563",3063,362,3
"13564",3115,866,3
"13565",3176,670,3
"13566",1025,5648,1
"13567",1642,2153,1
"13568",1205,6621,1
"13569",1204,6621,1
"13570",1290,6644,1
"13571",6832,5250,5
"13572",1950,6266,1
"13573",1950,6266,1
"13574",8165,93,4
"13575",4852,4282,3
"13576",8588,4511,4
"13577",1207,6621,1
"13578",2732,703,1
"13579",8804,293,4
"13580",1010,5586,1
"13581",1203,6621,1
"13582",1218,6623,1
"13583",6020,1024,2
"13584",8302,62,4
"13585",1283,6620,1
"13586",3011,351,3
"13587",3400,404,3
"13588",2515,726,1
"13589",9403,3213,2
"13590",1222,6616,1
"13591",8912,10,4
"13592",4553,2532,3
"13593",9305,3211,2
"13594",1673,2097,1
"13595",1714,2296,3
"13596",1630,2125,1
"13597",8006,261,4
"13598",5322,4310,4
"13599",3186,2293,3
"13600",9205,3444,2
"13601",5046,4143,4
"13602",5712,4131,4
"13603",1965,6265,1
"13604",1432,5902,1
"13605",8408,230,4
"13606",8583,4506,4
"13607",6147,1122,2
"13608",6344,1064,2
"13609",6048,1058,2
"13610",1965,6265,1
"13611",2503,371,3
"13612",2504,371,3
"13613",4244,2791,3
"13614",8405,230,4
"13615",6440,1364,2
"13616",9506,4741,4
"13617",5735,1097,2
"13618",6024,1088,2
"13619",6260,1140,2
"13620",9436,3232,2
"13621",8583,4506,4
"13622",5303,4047,4
"13623",5442,4027,4
"13624",5442,4027,4
"13625",4127,2766,3
"13626",4132,2770,3
"13627",5502,4200,4
"13628",4414,2825,3
"13629",9246,3422,2
"13630",3324,409,3
"13631",4450,2861,3
"13632",8610,198,4
"13633",7000,3901,2
"13634",8590,4436,4
"13635",8126,160,4
"13636",3294,383,3
"13637",8902,250,4
"13638",3013,351,3
"13639",2902,6790,1
"13640",6260,1140,2
"13641",3400,404,3
"13642",9496,7003,6
"13643",6440,1364,2
"13644",5735,1097,2
"13645",1784,2254,3
"13646",2555,733,3
"13647",6106,1009,2
"13648",6162,1002,2
"13649",6312,1708,2
"13650",4143,2473,3
"13651",6215,1081,2
"13652",8750,1632,2
"13653",5610,4082,4
"13654",6370,1509,2
"13655",9475,3275,2
"13656",8913,11,4
"13657",8173,88,4
"13658",6004,1061,2
"13659",5734,4141,4
"13660",8854,1346,2
"13661",9300,3204,2
"13662",4133,2831,3
"13663",8597,4691,4
"13664",9203,3424,2
"13665",9620,3374,2
"13666",9326,4421,4
"13667",8102,245,4
"13668",3126,869,3
"13669",1226,6640,1
"13670",6994,5143,5
"13671",6312,1708,2
"13672",5014,2576,3
"13673",6532,5001,5
"13674",2502,371,3
"13675",2504,371,3
"13676",8635,113,4
"13677",5200,4095,4
"13678",8754,1632,2
"13679",9424,3235,2
"13680",5614,4076,4
"13681",5621,4083,4
"13682",8424,56,4
"13683",7270,3851,2
"13684",6032,1024,2
"13685",6370,1509,2
"13686",6373,1505,2
"13687",9475,3275,2
"13688",5634,4234,4
"13689",6033,1052,2
"13690",6038,1055,2
"13691",5706,4192,4
"13692",8156,90,4
"13693",7130,3619,2
"13694",5420,4049,4
"13695",5432,4034,4
"13696",5442,4027,4
"13697",5454,4022,4
"13698",3855,573,2
"13699",3858,580,2
"13700",3860,785,2
"13701",9000,3203,2
"13702",9015,3203,2
"13703",9300,3204,2
"13704",4102,2765,3
"13705",9525,3423,2
"13706",5070,4163,3
"13707",4600,2581,3
"13708",3400,404,3
"13709",3472,424,3
"13710",3360,979,3
"13711",8306,200,4
"13712",3613,939,2
"13713",8810,295,4
"13714",1713,2306,3
"13715",8716,3338,2
"13716",8580,4461,4
"13717",9322,4411,4
"13718",8706,156,4
"13719",8707,159,4
"13720",5313,4309,4
"13721",8003,261,4
"13722",8003,261,4
"13723",8047,261,4
"13724",8049,261,4
"13725",8102,245,4
"13726",3006,351,3
"13727",3132,879,3
"13728",1024,5635,1
"13729",1007,5586,1
"13730",2718,6750,1
"13731",1283,6620,1
"13732",6854,5266,5
"13733",6883,5260,5
"13734",6912,5192,5
"13735",8840,1301,2
"13736",8193,55,4
"13737",8200,2939,4
"13738",8408,230,4
"13739",6006,1061,2
"13740",1242,6638,1
"13741",3097,355,3
"13742",6855,5266,5
"13743",6004,1061,2
"13744",5430,4045,4
"13745",4102,2765,3
"13746",6214,1099,2
"13747",8600,191,4
"13748",8580,4461,4
"13749",3818,576,2
"13750",1700,2196,1
"13751",6300,1711,2
"13752",1616,2321,1
"13753",4612,2586,3
"13754",3362,982,3
"13755",1544,2022,1
"13756",7503,3786,2
"13757",8105,96,4
"13758",1234,6645,1
"13759",1110,5642,1
"13760",8051,261,4
"13761",6003,1061,2
"13762",2563,739,3
"13763",6130,1151,2
"13764",5607,4068,4
"13765",1205,6621,1
"13766",6315,1706,2
"13767",3600,942,2
"13768",8050,261,4
"13769",4416,2823,3
"13770",1820,5886,1
"13771",4717,2428,3
"13772",6343,1707,2
"13773",2572,750,3
"13774",5082,4169,3
"13775",3424,405,3
"13776",1643,2122,1
"13777",1348,5872,1
"13778",4058,2701,3
"13779",9436,3232,2
"13780",9548,4591,4
"13781",9436,3232,2
"13782",6010,1059,2
"13783",2904,6790,1
"13784",4573,2526,3
"13785",4056,2701,3
"13786",8598,4643,4
"13787",1727,2236,1
"13788",4805,4274,3
"13789",6233,1082,2
"13790",6295,1030,2
"13791",1024,5635,1
"13792",3373,977,3
"13793",1820,5886,1
"13794",8424,56,4
"13795",5614,4076,4
"13796",9630,3379,2
"13797",6968,5192,5
"13798",4805,4274,3
"13799",8840,1301,2
"13800",9527,3423,2
"13801",1732,2238,1
"13802",7512,3787,2
"13803",7205,3947,2
"13804",6330,1702,2
"13805",8625,115,4
"13806",8405,230,4
"13807",9442,3233,2
"13808",4227,2614,3
"13809",5621,4083,4
"13810",8572,4891,4
"13811",6010,1059,2
"13812",6010,1059,2
"13813",6030,1054,2
"13814",6045,1063,2
"13815",6344,1064,2
"13816",6006,1061,2
"13817",6015,1061,2
"13818",5070,4163,3
"13819",8157,86,4
"13820",5300,4042,4
"13821",5452,4037,4
"13822",8306,200,4
"13823",9427,3038,2
"13824",3297,388,3
"13825",4051,2701,3
"13826",4054,2701,3
"13827",8003,261,4
"13828",8003,261,4
"13829",8046,261,4
"13830",8048,261,4
"13831",8102,245,4
"13832",3072,363,3
"13833",3127,889,3
"13834",1222,6616,1
"13835",6593,5003,5
"13836",6854,5266,5
"13837",6865,5254,5
"13838",7014,3734,2
"13839",5033,4003,4
"13840",7415,3673,2
"13841",6593,5003,5
"13842",4144,2763,3
"13843",6865,5254,5
"13844",2503,371,3
"13845",2740,700,1
"13846",7503,3786,2
"13847",7525,3788,2
"13848",6300,1711,2
"13849",6300,1711,2
"13850",6438,1372,2
"13851",6203,1093,2
"13852",9442,3233,2
"13853",9463,3254,2
"13854",8309,64,4
"13855",6030,1054,2
"13856",6045,1063,2
"13857",8157,86,4
"13858",6005,1061,2
"13859",5415,4038,4
"13860",9000,3203,2
"13861",4402,2824,3
"13862",4147,2761,3
